run,execution_time,hiddensize,batchsize,learningrate,history,channels,kernelsize,activation,rmse_train,rmse_val,mae_train,mae_val
50,55933.89851522446,16,128,0.001,5,"[10, 20]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.565531015396118,3.0864977836608887,1.8767852783203125,2.290173053741455
50,60097.880241155624,16,64,0.001,10,"[14, 28]",4,<class 'torch.nn.modules.activation.ReLU'>,2.1017048358917236,3.1523852348327637,1.5336718559265137,2.2616188526153564
50,60685.85950708389,64,64,0.05,10,"[14, 28]",4,<class 'torch.nn.modules.activation.Sigmoid'>,2.105894088745117,3.0310213565826416,1.5254602432250977,2.1828181743621826
50,61125.0293879509,16,256,0.001,10,"[7, 14]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.4560306072235107,2.9313762187957764,1.7856525182724,2.148613452911377
50,62598.99122405052,256,16,0.01,10,"[7, 14]",4,<class 'torch.nn.modules.activation.ReLU'>,2.363166093826294,3.136582851409912,1.7502371072769165,2.318993330001831
50,63127.7498524189,256,128,0.05,10,"[7, 14]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.0797412395477295,3.212266445159912,1.5353319644927979,2.27843976020813
50,63698.777175188065,256,64,0.05,10,"[14, 28]",4,<class 'torch.nn.modules.activation.Sigmoid'>,2.1939423084259033,3.2938790321350098,1.6064205169677734,2.3743155002593994
50,64286.25472211838,128,64,0.05,15,"[7, 14]",4,<class 'torch.nn.modules.activation.ReLU'>,2.6632862091064453,3.706411361694336,2.079335927963257,2.9113211631774902
50,64410.47865128517,64,256,0.001,10,"[7, 14]",2,<class 'torch.nn.modules.activation.ReLU'>,1.9759140014648438,3.0981316566467285,1.4323928356170654,2.2492482662200928
50,64768.957295656204,256,128,0.0001,15,"[7, 14]",4,<class 'torch.nn.modules.activation.ReLU'>,2.420029878616333,3.082418918609619,1.7733738422393799,2.25932240486145
50,64982.95104908943,128,16,0.005,15,"[14, 28]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.313072919845581,3.083845615386963,1.6701631546020508,2.258115768432617
50,65373.22135424614,16,64,0.0001,20,"[10, 20]",2,<class 'torch.nn.modules.activation.Sigmoid'>,3.779582977294922,3.7086329460144043,2.898632526397705,2.9046969413757324
50,65596.13659334183,256,64,0.05,15,"[7, 14]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.0295519828796387,3.2276458740234375,1.4989945888519287,2.327627420425415
50,65821.23805904388,256,16,0.001,5,"[14, 28]",2,<class 'torch.nn.modules.activation.ReLU'>,2.350339412689209,2.882824659347534,1.7139724493026733,2.100040912628174
50,65973.93016195297,512,64,0.005,5,"[10, 20]",3,<class 'torch.nn.modules.activation.ReLU'>,2.141968250274658,3.1230335235595703,1.5626912117004395,2.2452175617218018
50,66377.37463378906,512,16,0.001,5,"[7, 14]",2,<class 'torch.nn.modules.activation.ReLU'>,2.444643497467041,3.0444371700286865,1.778099775314331,2.227921724319458
50,66934.75992822647,512,256,0.0001,5,"[7, 14]",2,<class 'torch.nn.modules.activation.ReLU'>,2.519606590270996,3.0527684688568115,1.8489649295806885,2.247178554534912
50,66938.3053510189,128,64,0.0001,15,"[10, 20]",2,<class 'torch.nn.modules.activation.ReLU'>,2.4293007850646973,3.1195411682128906,1.7845089435577393,2.3130617141723633
50,66984.53089475632,128,64,0.005,15,"[14, 28]",3,<class 'torch.nn.modules.activation.Sigmoid'>,1.9206807613372803,3.2014217376708984,1.3817557096481323,2.2803220748901367
50,67184.81064391136,16,64,0.05,20,"[14, 28]",2,<class 'torch.nn.modules.activation.Sigmoid'>,1.959995985031128,3.177488327026367,1.4104931354522705,2.2720298767089844
50,67752.74873638153,512,16,0.001,20,"[7, 14]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.5644683837890625,3.040599822998047,1.9052890539169312,2.303267002105713
