"PAR";"TAir";"VPD";"Precip";"CO2";"fAPAR";"GPPobs";"ETobs";"DOY"
25,3763712;0,606;0,403;0;380;0,529519139571069;1,831;0,929;149
47,1525408;5,793;0,428;0;380;0,529519139571069;1,601;1,295;150
39,005712;8,262;0,592;0;380;0,529519139571069;2,971;1,193;151
52,383456;11,22;0,53;0;380;0,529519139571069;2,898;1,92;152
39,2029632;13,144;0,566;0,7;380;0,529519139571069;2,774;1,813;153
37,9640736;11,346;0,755;1,6;380;0,529519139571069;3,491;1,297;154
11,2805568;6,372;0,867;0,9;380;0,529519139571069;1,408;1,293;155
16,7392224;6,768;0,824;0;380;0,529519139571069;2,334;1,273;156
40,3465536;12,158;0,827;0;380;0,529519139571069;3,96;2,537;157
28,0902816;13,871;1,008;1,25;380;0,529519139571069;3,212;1,989;158
33,0131808;13,953;0,814;2,1;380;0,529519139571069;4,138;2,426;159
24,4336608;13,247;0,698;1,65;380;0,529519139571069;3,753;2,118;160
29,4015744;15,455;0,72;1,7;380;0,529519139571069;4,369;3,34;161
34,1037216;10,177;0,872;0,95;380;0,529519139571069;4,254;3,515;162
26,9686368;11,526;0,816;2,35;380;0,529519139571069;4,94;2,2;163
22,0968;14,146;0,808;2,3;380;0,529519139571069;4,074;2,39;164
56,4594624;15,253;0,865;3,701;380;0,529519139571069;6,124;3,082;165
20,83536;13,597;0,901;5,201;380;0,529519139571069;4,419;1,885;166
25,0202304;11,8;0,945;3,551;380;0,529519139571069;3,799;3,16;167
42,7084704;12,967;0,995;2,5;380;0,529519139571069;5,856;2,477;168
18,0235584;10,918;1,019;0,45;380;0,529519139571069;3,209;2,097;169
47,9513088;13,959;1,034;0;380;0,529519139571069;6,276;2,757;170
44,6287968;16,768;1,054;0;380;0,529519139571069;5,891;2,731;171
47,57184;16,829;0,98;0;380;0,529519139571069;5,909;2,451;172
58,1412384;17,348;0,866;0;380;0,529519139571069;6,804;2,618;173
55,3738464;19,026;0,877;0;380;0,529519139571069;7,015;2,672;174
57,1516128;16,735;0,954;0;380;0,529519139571069;6,998;2,425;175
54,5480352;12,648;0,868;0;380;0,529519139571069;6,774;2,132;176
48,2503392;14,259;0,896;1,1;380;0,529519139571069;6,003;1,855;177
35,870688;11,861;0,995;1,1;380;0,529519139571069;5,428;1,875;178
46,675872;14,89;1,243;2,7;380;0,529519139571069;6,292;2,865;179
26,043552;15,494;1,473;3,101;380;0,529519139571069;4,612;2,494;180
30,5500032;12,174;1,106;1,75;380;0,529519139571069;4,443;2,476;181
15,8676192;13,83;1,427;2,65;380;0,529519139571069;3,169;1,746;182
31,9787136;15,752;1,464;1,3;380;0,529519139571069;4,841;4,315;183
31,767552;13,621;1,031;0;380;0,529519139571069;4,778;2,409;184
37,2417696;15,098;1,036;5,251;380;0,529519139571069;6,156;2,246;185
25,1919936;13,615;1,242;5,251;380;0,529519139571069;4,371;3,692;186
39,0566016;12,526;0,911;0,1;380;0,529519139571069;6,107;2,101;187
45,1713024;15,715;1,004;0,1;380;0,529519139571069;6,482;2,957;188
36,336384;16,949;1,308;0,05;380;0,529519139571069;6,974;2,072;189
36,7349472;19,193;1,411;2;380;0,529519139571069;8,977;2,904;190
49,0543776;22,667;1,546;4,501;380;0,529519139571069;9,902;3,616;191
20,350656;18,274;1,856;4,201;380;0,529519139571069;5,565;3,532;192
35,7954336;17,915;1,535;5,201;380;0,529519139571069;8,246;4,187;193
40,4014176;15,635;1,384;5,601;380;0,529519139571069;8,391;5,391;194
39,2700096;14,844;1,273;2,851;380;0,529519139571069;8,852;4,502;195
42,7613472;14,892;1,056;1,2;380;0,529519139571069;7,188;3,175;196
27,7458048;14,718;1,288;11,552;380;0,529519139571069;5,569;2,905;197
25,5767328;12,511;1,074;18,253;380;0,529519139571069;5,764;2,006;198
3,0456;11,163;1,305;16,203;380;0,529519139571069;-0,107;2,226;199
17,883504;16,507;1,78;9,652;380;0,529519139571069;4,449;2,361;200
23,324112;17,051;1,561;0,65;380;0,529519139571069;2,948;4,56;201
19,235664;12,822;1,165;0,15;380;0,529519139571069;4,19;2,057;202
33,0698592;9,229;0,827;0,3;380;0,529519139571069;6,685;2,211;203
31,5350496;10,66;0,915;0,25;380;0,529519139571069;7,869;2,972;204
37,9614816;14,11;1,163;0,55;380;0,529519139571069;8,534;3,873;205
35,58816;15,712;1,356;1,8;380;0,529519139571069;8,122;5,236;206
35,7442848;14,241;1,234;1,4;380;0,529519139571069;10,004;4,145;207
36,6062112;13,847;1,131;1,75;380;0,529519139571069;7,164;2,767;208
33,732288;10,831;0,922;3,951;380;0,529519139571069;6,057;2,8;209
12,4914528;10,642;1,197;6,351;380;0,529519139571069;3,625;1,593;210
12,553056;14,187;1,514;6,701;380;0,529519139571069;5,302;2,188;211
33,051456;11,135;0,984;3,201;380;0,529519139571069;7,073;3,864;212
30,028752;9,108;0,689;0,5;380;0,529519139571069;6,47;3,371;213
23,0222304;8,022;0,746;0;380;0,529519139571069;4,882;2,906;214
35,6321376;9,818;0,763;0;380;0,529519139571069;5,816;2,16;215
34,0928352;12,627;0,99;2,3;380;0,529519139571069;6,283;2,232;216
9,0531648;12,088;1,238;3,901;380;0,529519139571069;3,318;1,567;217
7,747488;12,847;1,382;1,85;380;0,529519139571069;2,573;1,232;218
10,569744;12,682;1,327;0,4;380;0,529519139571069;2,834;2,126;219
26,4285504;14,254;1,322;0,5;380;0,529519139571069;5,42;2,683;220
34,1433792;14,657;1,16;1,75;380;0,529519139571069;7,708;2,927;221
29,6025408;15,631;1,262;1,45;380;0,529519139571069;7,984;2,953;222
19,2151008;13,998;1,37;4,901;380;0,529519139571069;5,625;1,682;223
23,0258592;12,831;1,292;4,901;380;0,529519139571069;4,904;1,881;224
27,6374592;12,625;1,177;3,001;380;0,529519139571069;5,511;2,664;225
19,9667808;11,347;1,233;3,951;380;0,529519139571069;4,385;1,792;226
28,5775776;11,775;1,183;1;380;0,529519139571069;5,523;2,064;227
24,3991008;14,542;1,35;1,35;380;0,529519139571069;6,599;2,11;228
5,4614304;15,494;1,645;3,001;380;0,529519139571069;1,325;1,201;229
11,0144448;11,863;1,158;2,1;380;0,529519139571069;3,333;2,886;230
25,7809824;9,496;0,922;0,45;380;0,529519139571069;6,177;1,873;231
35,4107808;7,981;0,921;0;380;0,529519139571069;4,88;1,635;232
35,5500576;9,649;1,146;0;380;0,529519139571069;4,686;1,525;233
29,9551392;12,629;1,04;0,05;380;0,529519139571069;4,174;1,412;234
29,153952;13,805;1,152;0,05;380;0,529519139571069;2,512;1,516;235
29,5559712;10,578;0,947;0;380;0,529519139571069;2,179;1,238;236
34,9649568;8,56;0,861;0;380;0,529519139571069;2,611;1,371;237
34,3217952;9,383;0,934;0;380;0,529519139571069;3,645;1,582;238
18,8091072;8,251;1,082;0;380;0,529519139571069;2,564;1,096;239
30,3744384;11,115;1,129;0;380;0,529519139571069;3,587;1,546;240
25,3723104;11,124;1,125;0;380;0,529519139571069;3,901;1,213;241
27,0702432;10,622;1,126;0;380;0,529519139571069;4,041;1,092;242
12,591936;10,065;1,023;0;380;0,529519139571069;1,901;0,977;243
20,4563232;10,758;1,049;1,05;380;0,529519139571069;3,706;1,029;244
8,2143072;9,914;1,147;1,05;380;0,529519139571069;1,798;1,011;245
23,765616;9,708;0,943;6,101;380;0,529519139571069;3,602;1,675;246
6,9537312;6,218;0,925;11,952;380;0,529519139571069;0,842;0,876;247
3,1394304;9,105;1,136;9,502;380;0,529519139571069;-0,256;1,034;248
3,6623232;10,072;1,214;5,001;380;0,529519139571069;0,319;0,56;249
15,510528;11,402;1,232;1,35;380;0,529519139571069;1,821;0,878;250
15,8043744;11,892;1,149;1,3;380;0,529519139571069;2,099;0,888;251
8,2812672;12,347;1,245;1,3;380;0,529519139571069;1,495;0,468;252
4,4256672;12,172;1,297;1,15;380;0,529519139571069;0,747;0,73;253
6,8726016;12,599;1,288;1,15;380;0,529519139571069;1,246;0,866;254
21,125664;12,587;1,24;0,05;380;0,529519139571069;2,838;1,743;255
13,047696;11,071;1,073;5,001;380;0,529519139571069;1,716;1,376;256
3,5784288;10,984;1,261;7,101;380;0,529519139571069;0,363;0,938;257
5,5162944;10,8;1,205;5,551;380;0,529519139571069;1,209;1,337;258
3,8091168;10,887;1,243;3,401;380;0,529519139571069;0,232;1,994;259
8,7308064;10,737;1,171;0;380;0,529519139571069;2,187;0,689;260
16,6295808;9,451;1,081;0;380;0,529519139571069;2,25;0,849;261
19,808928;10,501;1,118;0;380;0,529519139571069;3,962;0,727;262
10,4261472;11,422;1,273;0,45;380;0,529519139571069;2,318;0,704;263
11,9648448;12,684;1,228;0,55;380;0,529519139571069;2,61;0,998;264
4,4740512;6,595;0,879;0,1;380;0,529519139571069;1,569;0,772;265
14,60592;1,565;0,555;0;380;0,529519139571069;2,274;0,642;266
15,0786144;1,119;0,523;0;380;0,529519139571069;1,235;0,516;267
12,4753824;3,187;0,63;0;380;0,529519139571069;1,3;0,676;268
13,526352;1,166;0,489;1,65;380;0,529519139571069;1,287;0,717;269
8,5066848;1,241;0,567;2,35;380;0,529519139571069;1,305;0,253;270
5,7301344;-0,086;0,572;0,7;380;0,529519139571069;1,064;0,478;271
8,9491392;1,387;0,518;0;380;0,529519139571069;1,138;0,564;272
14,3520768;0,016;0,484;5,851;380;0,529519139571069;0,7;0,307;273
8,7978528;-0,228;0,544;7,251;380;0,529519139571069;0,49;0,421;274
1,6842816;2,234;0,709;2,05;380;0,529519139571069;0,044;0,318;275
4,9030272;1,497;0,652;0,7;380;0,529519139571069;0,908;0,992;276
5,1592032;2,266;0,602;0,45;380;0,529519139571069;0,643;0,717;277
4,0001472;1,177;0,607;0,4;380;0,529519139571069;0,654;0,586;278
10,1752416;0,728;0,576;1,3;380;0,529519139571069;1,425;0,372;279
7,6512384;-0,083;0,503;4,251;380;0,529519139571069;0,732;0,546;280
1,5273792;2,239;0,712;3,001;380;0,529519139571069;0,495;0,359;281
3,154032;1,447;0,664;0,25;380;0,529519139571069;0,492;0,456;282
3,0338496;0,746;0,628;1,3;380;0,529519139571069;0,62;0,62;283
2,5196832;0,607;0,587;2,05;380;0,529519139571069;0,33;0,537;284
1,8959616;1,622;0,679;2;380;0,529519139571069;0,425;0,252;285
2,6014176;4,159;0,811;1,05;380;0,529519139571069;0,244;0,798;286
2,9915136;3,289;0,757;0;380;0,529519139571069;0,535;0,401;287
8,0244;5,531;0,848;0;380;0,529519139571069;1,43;0,289;288
3,4817472;2,744;0,726;0,85;380;0,529519139571069;0,899;0,254;289
1,8024768;-1,571;0,536;3,101;380;0,529519139571069;0,285;0,188;290
2,9674944;1,723;0,65;2,45;380;0,529519139571069;0,154;1,005;291
4,3282944;1,314;0,537;0,25;380;0,529519139571069;1,008;0,6;292
2,0120832;-0,218;0,565;3,101;380;0,529519139571069;0,303;0,391;293
0,7656768;0,46;0,613;3,051;380;0,529519139571069;0,163;1,085;294
5,0804064;-3,794;0,396;0;380;0,529519139571069;0,527;0,344;295
5,345136;-4,356;0,373;0;380;0,529519139571069;0,324;0,114;296
2,8725408;-4,737;0,397;0;380;0,529519139571069;0,369;0,098;297
2,046384;-6,121;0,371;0;380;0,529519139571069;0,397;0,032;298
1,4958432;0,243;0,616;4,401;380;0,529519139571069;0,07;-0,082;299
1,0878624;2,736;0,725;5,301;380;0,529519139571069;0,231;0,091;300
1,5065568;0,007;0,581;1;380;0,529519139571069;0,331;0,824;301
1,8028224;-3,361;0,46;0,15;380;0,529519139571069;0,185;0,201;302
1,4879808;-6,313;0,366;0,1;380;0,529519139571069;-0,094;0,083;303
1,4267232;-6,261;0,364;0,1;380;0,529519139571069;-0,015;0,02;304
0,9852192;-6,733;0,346;0,1;380;0,529519139571069;0,002;0,016;305
1,8251136;-6,451;0,326;0,15;380;0,529519139571069;-0,174;0,338;306
1,4681952;-1,575;0,495;0,6;380;0,529519139571069;0,014;-0,087;307
1,1242368;-3,342;0,466;0,5;380;0,529519139571069;0,286;-0,012;308
2,6392608;-9,425;0,459;1,75;380;0,529519139571069;0,071;-0,029;309
1,3006656;-13,253;0,446;1,75;380;0,529519139571069;-0,232;0,054;310
1,04112;-6,852;0,451;0,5;380;0,529519139571069;-0,021;0,195;311
2,2106304;-12,533;0,458;0,75;380;0,529519139571069;-0,082;-0,06;312
0,9187776;-11,404;0,464;1,3;380;0,529519139571069;-0,041;0,002;313
1,629936;-11,268;0,475;1,35;380;0,529519139571069;-0,035;0,087;314
1,3885344;-1,853;0,455;0,3;380;0,529519139571069;-0,014;0,03;315
0,9675072;-5,836;0,413;0,15;380;0,529519139571069;0,129;0,277;316
0,8524224;-16,095;0,383;1,05;380;0,529519139571069;-0,228;0,029;317
0,8824032;-13,305;0,366;3,551;380;0,529519139571069;-0,181;-0,04;318
0,3290976;-9,867;0,364;3,101;380;0,529519139571069;0,089;0,319;319
1,0387872;-9,437;0,363;1,7;380;0,529519139571069;-0,102;-0,057;320
0,3466368;-6,02;0,374;1,3;380;0,529519139571069;0,099;0,074;321
0,7829568;-9,051;0,507;0,1;380;0,529519139571069;0,322;0,103;322
0,5049216;-12,835;0,507;0,1;380;0,529519139571069;-0,333;0,291;323
0,217296;-8,831;0,507;2,2;380;0,529519139571069;-0,207;0,235;324
-0,041904;-0,333;0,507;2,65;380;0,529519139571069;-0,281;0,834;325
0,2828736;-7,368;0,507;0,5;380;0,529519139571069;-0,243;0,908;326
0,3020544;-10,826;0,507;0,1;380;0,529519139571069;0,16;-0,016;327
0,1826496;-5,276;0,507;0,3;380;0,529519139571069;-0,028;0,261;328
0,0981504;-3,45;0,507;0,7;380;0,529519139571069;-0,515;0,538;329
0,1763424;-3,287;0,507;0,65;380;0,529519139571069;-0,201;0,556;330
0,0275616;-1,704;0,507;0,35;380;0,529519139571069;0,344;0,229;331
0,0039744;-0,229;0,507;0,25;380;0,529519139571069;0,334;0,285;332
0,0490752;-1,749;0,507;0,2;380;0,529519139571069;0,281;0,315;333
0,1794528;-2,929;0,507;0,2;380;0,529519139571069;-0,198;0,321;334
0,0404352;-4,879;0,507;0,2;380;0,529519139571069;-0,138;0,278;335
0,054864;-2,976;0,507;2,05;380;0,529519139571069;-0,211;0,28;336
-0,0567648;-1,371;0,507;2;380;0,529519139571069;0,266;0,018;337
-0,4669056;-0,796;0,507;0,1;380;0,529519139571069;0,096;0,205;338
0,0998784;-9,001;0,507;0,1;380;0,529519139571069;-0,168;0,213;339
0,1053216;-20,116;0,507;0,2;380;0,529519139571069;-0,178;0,007;340
-0,020736;-11,117;0,507;1,1;380;0,529519139571069;-0,027;-0,013;341
-0,0840672;-5,045;0,507;1;380;0,529519139571069;-0,03;0;342
0,0504576;-2,864;0,507;0,5;380;0,529519139571069;-0,108;0,092;343
0,0931392;-6,411;0,507;0,55;380;0,529519139571069;0,014;0,04;344
-0,0510624;-2,995;0,507;0,25;380;0,529519139571069;0,037;-0,025;345
0,1211328;-1,801;0,507;0,2;380;0,529519139571069;0,123;-0,001;346
0,0182304;-1,759;0,507;0;380;0,529519139571069;0,005;0,142;347
0,051408;-4,256;0,507;0;380;0,529519139571069;-0,026;-0,011;348
0,0230688;0,692;0,507;0;380;0,529519139571069;0,04;0,433;349
0,054432;0,886;0,507;0;380;0,529519139571069;0,059;0,112;350
0,080784;-9,52;0,507;0;380;0,529519139571069;-0,215;0,021;351
0,052704;-18,205;0,507;0;380;0,529519139571069;-0,291;-0,033;352
0,01296;-20,527;0,507;0;380;0,529519139571069;-0,389;0,025;353
0,0379296;-25,198;0,507;0;380;0,529519139571069;-0,455;0,012;354
0,003888;-26,825;0,507;0,05;380;0,529519139571069;-0,406;0,036;355
-0,0508032;-27,532;0,507;0,05;380;0,529519139571069;-0,524;0,036;356
-0,0542592;-25,787;0,507;0,1;380;0,529519139571069;-0,526;-0,015;357
-0,0025056;-24,715;0,507;0,25;380;0,529519139571069;-0,147;0,174;358
-0,0922752;-13,855;0,507;0,15;380;0,529519139571069;0,166;0,018;359
-0,0042336;-19,108;0,507;0,2;380;0,529519139571069;0,037;-0,006;360
-0,0092448;-16,91;0,507;0,8;380;0,529519139571069;0,008;-0,004;361
-0,003888;-21,427;0,507;0,95;380;0,529519139571069;-0,051;-0,005;362
-0,0694656;-13,88;0,507;0,35;380;0,529519139571069;0,059;-0,008;363
-0,0193536;-19,483;0,507;0;380;0,529519139571069;0,015;-0,007;364
