"PAR";"TAir";"VPD";"Precip";"CO2";"fAPAR";"GPPobs";"ETobs";"DOY"
6,6253248;-3,805;0,019;0;380;0,8355764649;0,081;0,596;43
9,2779776;-3,424;0,022;1,2;380;0,8355764649;0,112;0,481;44
2,513376;-1,897;0,045;0;380;0,8355764649;0,178;0,393;45
9,0584352;-14,855;0,046;0;380;0,8355764649;0,145;0,213;46
3,9991104;-3,819;0,035;0;380;0,8355764649;0,13;0,144;47
8,535024;-0,469;0,078;0;380;0,8355764649;0,283;0,133;48
7,2900864;-2,597;0,069;0;380;0,8355764649;0,072;0,124;49
8,8678368;-4,068;0,239;0;380;0,8355764649;0,064;0,13;50
10,2917952;-9,5;0,231;0;380;0,8355764649;0,006;0,14;51
10,6875936;-8,246;0,208;0;380;0,8355764649;-0,009;0,165;52
7,128;-7,347;0,068;0;380;0,8355764649;-0,044;0,074;53
9,437472;-6,103;0,026;0;380;0,8355764649;-0,011;0,107;54
2,2082976;-5,6;0,026;0;380;0,8355764649;-0,002;0,003;55
10,6022304;-5,164;0,032;0;380;0,8355764649;-0,002;0,122;56
3,9552192;-3,992;0,026;0;380;0,8355764649;0,068;0,015;57
4,4031168;-3,678;0,022;0;380;0,8355764649;-0,008;0,019;58
4,0358304;-7,161;0,028;0;380;0,8355764649;0,026;0,044;59
6,9907104;-7,454;0,038;0;380;0,8355764649;0,002;0,071;60
7,090848;-9,091;0,038;0,4;380;0,8355764649;0,038;0,089;61
6,5359008;-6,116;0,057;0,1;380;0,8355764649;0,024;0,086;62
5,7100896;-6,229;0,058;0;380;0,8355764649;0,04;0,073;63
5,7334176;-4,954;0,071;0,1;380;0,8355764649;0,052;0,036;64
4,233168;-2,989;0,068;0;380;0,8355764649;0,018;0,018;65
4,4438112;-1,796;0,069;1,4;380;0,8355764649;0,049;0,045;66
2,1260448;-0,511;0,021;0,2;380;0,8355764649;-0,005;0,03;67
3,8658816;-1,667;0,042;2,3;380;0,8355764649;0,011;0,009;68
3,7089792;0,65;0,031;10,1;380;0,8355764649;0,07;0,012;69
6,0947424;1,829;0,038;0,2;380;0,8355764649;0,226;0,07;70
16,0799904;-0,731;0,149;0,1;380;0,8355764649;0,101;0,127;71
16,86744;-3,651;0,212;0;380;0,8355764649;-0,113;0,363;72
14,3952768;-0,053;0,148;0;380;0,8355764649;-0,2;0,33;73
20,14416;1,214;0,268;0;380;0,8355764649;-0,117;0,387;74
18,3603456;-0,319;0,141;0,1;380;0,8355764649;-0,346;0,341;75
17,613936;2,031;0,186;0;380;0,8355764649;-0,057;0,438;76
17,1565344;2,796;0,226;0;380;0,8355764649;-0,03;0,462;77
16,0888032;0,678;0,227;0,2;380;0,8355764649;-0,249;0,544;78
22,5259488;-8,639;0,153;0;380;0,8355764649;-0,392;0,37;79
20,9983104;-8,867;0,162;0;380;0,8355764649;-0,182;0,336;80
11,0623104;-0,653;0,085;0;380;0,8355764649;-0,107;0,375;81
17,4336192;2,199;0,202;0;380;0,8355764649;0,235;0,334;82
24,1581312;2,509;0,234;0;380;0,8355764649;0,129;0,382;83
25,1856;0,3;0,277;0;380;0,8355764649;0,165;0,358;84
24,348816;2,022;0,266;0;380;0,8355764649;0,106;0,325;85
23,441184;3,209;0,232;0;380;0,8355764649;0,101;0,353;86
26,4473856;1,357;0,236;0;380;0,8355764649;0,197;0,343;87
21,7404864;2,693;0,255;1,9;380;0,8355764649;0,197;0,311;88
7,5736512;1,387;0,039;0,9;380;0,8355764649;0,098;0,303;89
27,4413312;-5,228;0,151;0;380;0,8355764649;-0,314;0,461;90
24,1754976;-6,246;0,199;0;380;0,8355764649;-0,076;0,419;91
19,486224;-2,451;0,24;0;380;0,8355764649;-0,503;0,677;92
20,2896576;-3,665;0,164;0,2;380;0,8355764649;-0,054;0,474;93
11,5220448;-2,915;0,064;8,8;380;0,8355764649;-0,556;0,296;94
14,5314432;-3,153;0,112;0,5;380;0,8355764649;-0,88;0,551;95
22,9039488;-4,684;0,144;0;380;0,8355764649;-0,414;0,33;96
32,8338144;-4,979;0,21;0;380;0,8355764649;-0,16;0,317;97
20,3724288;-4,225;0,19;0;380;0,8355764649;0,036;0,248;98
32,6480544;-0,111;0,271;0;380;0,8355764649;0,04;0,281;99
10,0816704;0,523;0,161;0,4;380;0,8355764649;0,26;0,338;100
25,6022208;3,381;0,332;0;380;0,8355764649;0,015;0,328;101
28,5399936;3,387;0,416;0;380;0,8355764649;0,324;0,298;102
22,2886944;3,234;0,282;0;380;0,8355764649;0,09;0,179;103
34,412256;3,28;0,278;0;380;0,8355764649;0,066;0,342;104
31,4463168;3,723;0,229;0;380;0,8355764649;0,295;0,227;105
17,5114656;5,924;-999;0;380;0,8355764649;0,21;0,166;106
9,5911776;4,373;-999;0;380;0,8355764649;0,144;0,165;107
34,1662752;3,562;-999;0;380;0,8355764649;0,11;0,166;108
36,207648;4,253;-999;0;380;0,8355764649;0,163;0,166;109
36,2843712;6,113;-999;0;380;0,8355764649;0,305;0,164;110
37,5121152;8,361;-999;0;380;0,8355764649;0,381;0,246;111
35,8454592;8,309;-999;0;380;0,8355764649;1,164;0,448;112
30,4600608;2,891;-999;0;380;0,8355764649;1,501;0,445;113
33,2383392;-0,727;-999;0;380;0,8355764649;2,086;0,444;114
27,0981504;-2,248;-999;0;380;0,8355764649;1,748;0,443;115
39,8853504;-0,183;-999;0;380;0,8355764649;2,434;0,445;116
38,3471712;3,072;-999;0,6;380;0,8355764649;2,338;0,457;117
8,694864;1,873;0,051;1,5;380;0,8355764649;0,698;0,371;118
7,5316608;4,186;0,043;7,8;380;0,8355764649;0,69;0,432;119
10,9551744;2,84;0,039;0,3;380;0,8355764649;0,764;0,563;120
5,717952;4,923;0,015;13,7;380;0,8355764649;0,547;0,441;121
32,1530688;3,839;0,246;1,1;380;0,8355764649;2,19;2,39;122
38,7910944;4,037;0,363;0;380;0,8355764649;2,843;1,449;123
42,4489248;6,531;0,589;0;380;0,8355764649;3,384;1,205;124
26,0864928;6,272;0,375;0,5;380;0,8355764649;2,094;1,287;125
17,3402208;9,045;0,15;6;380;0,8355764649;1,271;0,974;126
32,180112;7,418;0,308;0;380;0,8355764649;2,214;1,976;127
39,626928;6,952;0,499;3,4;380;0,8355764649;2,453;1,57;128
11,8733472;7,567;0,191;0;380;0,8355764649;1,068;0,743;129
45,3182688;9,458;0,576;0;380;0,8355764649;2,958;2,183;130
48,8770848;9,142;0,506;0;380;0,8355764649;3,097;2,068;131
42,2892576;10,406;0,732;0;380;0,8355764649;3,467;2,009;132
17,2515744;11,797;0,578;1;380;0,8355764649;2,404;1,166;133
9,1232352;10,746;0,092;31;380;0,8355764649;0,896;0,778;134
41,574816;10,437;0,462;0,5;380;0,8355764649;3,612;1,879;135
13,3258176;7,897;0,16;8,1;380;0,8355764649;2,451;1,376;136
12,5190144;7,014;0,046;5,3;380;0,8355764649;1,716;1,004;137
21,6136512;11,854;0,138;5,1;380;0,8355764649;2,993;1,307;138
17,6512608;9,977;0,105;3,1;380;0,8355764649;2,846;1,346;139
23,709024;9,649;0,269;0,5;380;0,8355764649;2,973;1,66;140
35,0923968;11,204;0,384;0,2;380;0,8355764649;5,093;2,423;141
29,3527584;10,161;0,252;0;380;0,8355764649;4,176;2,101;142
32,3099712;11,363;0,396;11;380;0,8355764649;5,447;2,025;143
12,996288;8,933;0,113;3,3;380;0,8355764649;2,762;1,462;144
27,1158624;10,48;0,203;0,2;380;0,8355764649;5,054;1,515;145
34,7098176;16,849;0,415;7,1;380;0,8355764649;6,361;2,142;146
48,3185952;12,057;0,448;0;380;0,8355764649;6,416;3,709;147
41,9967072;10,045;0,482;0;380;0,8355764649;5,753;2,25;148
45,6780384;12,921;0,765;0;380;0,8355764649;7,665;2,712;149
26,5562496;12,346;0,416;7,4;380;0,8355764649;4,244;3,243;150
40,9167936;7,669;0,393;0;380;0,8355764649;6,016;2,48;151
45,9291168;9,19;0,294;0;380;0,8355764649;8,086;1,714;152
47,2192416;10,088;0,477;0;380;0,8355764649;8,099;1,904;153
22,236336;11,167;0,409;0;380;0,8355764649;5,35;1,411;154
20,7309888;12,341;0,231;1,6;380;0,8355764649;5,404;1,827;155
42,0005088;16,429;0,52;8;380;0,8355764649;7,385;2,476;156
6,7783392;10,605;0,017;2,9;380;0,8355764649;0,941;0,584;157
27,100224;11,543;0,26;0;380;0,8355764649;6,708;3,221;158
55,6298496;13,709;0,581;0;380;0,8355764649;8,966;3,827;159
9,3470976;11,155;0,147;41,3;380;0,8355764649;2,296;1,241;160
45,6846048;10,68;0,365;0;380;0,8355764649;8,7;4,261;161
43,2171072;10,353;0,68;0;380;0,8355764649;9,808;2,811;162
52,3201248;11,417;0,469;0,5;380;0,8355764649;9,341;3,218;163
38,4303744;10,875;0,396;0;380;0,8355764649;8,56;2,414;164
34,3897056;9,512;0,288;1,5;380;0,8355764649;8,035;3,051;165
27,297648;9,302;0,283;2,2;380;0,8355764649;8,252;2,789;166
30,4245504;8,393;0,264;3,2;380;0,8355764649;8,087;2,818;167
40,337568;9,95;0,49;0,3;380;0,8355764649;9,453;2,91;168
47,3490144;12,003;0,829;1,1;380;0,8355764649;8,262;2,677;169
29,2313664;11,274;0,486;3,5;380;0,8355764649;5,952;2,123;170
11,5031232;10,88;0,101;3,1;380;0,8355764649;3,622;1,56;171
53,0256672;14,496;0,771;0;380;0,8355764649;8,62;3,401;172
50,9350464;14,002;0,605;0;380;0,8355764649;9,167;2,549;173
45,4592736;14,692;0,608;0;380;0,8355764649;7,694;3,213;174
41,547168;16,165;0,811;0;380;0,8355764649;7,046;3,252;175
43,4970432;17,386;1,144;0;380;0,8355764649;6,682;3,235;176
36,641808;17,636;0,837;0;380;0,8355764649;8,783;3,284;177
48,219408;16,041;0,919;0;380;0,8355764649;8,646;3,386;178
29,4473664;13,473;0,572;0,2;380;0,8355764649;9,404;2,557;179
17,7990048;11,386;0,227;0;380;0,8355764649;6,699;1,487;180
44,2977984;15,323;0,522;0;380;0,8355764649;8,433;2,783;181
35,4285792;18,63;0,625;0,2;380;0,8355764649;8,884;2,952;182
44,7189984;20,173;0,825;0;380;0,8355764649;9,579;3,919;183
40,797648;19,834;0,723;0,5;380;0,8355764649;8,804;3,625;184
34,1054496;16,788;0,464;0;380;0,8355764649;6,942;2,646;185
34,5369312;16,713;0,593;0;380;0,8355764649;7,863;2,788;186
28,60704;15,714;0,248;10,1;380;0,8355764649;5,748;2,587;187
49,0352832;16,085;0,628;0;380;0,8355764649;9,248;4,157;188
55,9948896;17,032;0,808;0;380;0,8355764649;10,149;3,855;189
14,894496;12,782;0,215;2,4;380;0,8355764649;6,049;1,816;190
23,8103712;13,482;0,283;0;380;0,8355764649;8,114;2,118;191
11,6398944;13,333;0,13;0,8;380;0,8355764649;4,873;1,231;192
12,0566016;15,045;0,058;3,9;380;0,8355764649;5,114;1,186;193
24,522048;18,439;0,206;0,2;380;0,8355764649;9,03;2,558;194
47,3421888;20,443;0,6;0;380;0,8355764649;10,248;3,838;195
42,06384;23,077;0,797;0;380;0,8355764649;10,209;3,68;196
46,0321056;23,715;1,058;0;380;0,8355764649;10,845;4,835;197
51,7231008;21,445;0,675;8;380;0,8355764649;11,78;4,458;198
31,981824;21,931;-999;0,1;380;0,8355764649;9,26;4,464;199
30,5607168;21,327;-999;17;380;0,8355764649;7,766;4,462;200
40,1302944;20,653;-999;0;380;0,8355764649;9,7;4,454;201
34,2488736;21,157;-999;0;380;0,8355764649;9,855;4,277;202
40,3400736;20,584;-999;1,2;380;0,8355764649;9,216;3,616;203
28,6082496;18,866;-999;1,2;380;0,8355764649;7,605;2,489;204
41,5285056;17,736;-999;0;380;0,8355764649;9,151;2,481;205
38,689488;18,502;-999;0,1;380;0,8355764649;9,507;2,464;206
35,4936384;20,032;-999;0;380;0,8355764649;8,973;2,519;207
20,804256;18,986;-999;4,4;380;0,8355764649;7,502;2,255;208
24,1982208;20,636;-999;3,8;380;0,8355764649;8,058;4,006;209
21,9980448;19,117;-999;6,7;380;0,8355764649;7,964;2,484;210
39,9903264;21,836;-999;2,5;380;0,8355764649;7,583;2,013;211
40,9753728;20,959;-999;1,8;380;0,8355764649;6,433;2,065;212
37,2655296;22,684;-999;0,1;380;0,8355764649;8,877;2,771;213
43,4646432;21,958;-999;0;380;0,8355764649;12,428;4,333;214
31,7499264;19,531;-999;0;380;0,8355764649;10,793;4,629;215
33,7092192;17,715;-999;0,2;380;0,8355764649;10,341;4,261;216
22,8295584;16,027;-999;0;380;0,8355764649;10,539;4,616;217
25,1153568;15,662;-999;3,2;380;0,8355764649;8,611;3,49;218
25,559712;15,624;-999;0;380;0,8355764649;10,313;3,997;219
31,489344;15,618;-999;1,3;380;0,8355764649;8,981;3,367;220
37,2048768;13,08;-999;0,8;380;0,8355764649;9,038;3,499;221
32,1906528;11,699;-999;0;380;0,8355764649;11,392;2,821;222
15,5898432;13,748;1,81;0;380;0,8355764649;8,105;2,234;223
36,5835744;15,197;1,88;0;380;0,8355764649;10,802;3,453;224
19,4476896;16,563;1,782;0;380;0,8355764649;7,721;2,047;225
13,6446336;13,259;1,572;5,4;380;0,8355764649;5,375;1,234;226
30,2508;14,553;1,619;0,8;380;0,8355764649;9,031;3,205;227
19,1768256;14,238;1,564;4,3;380;0,8355764649;6,959;1,672;228
37,270368;15,747;1,767;1,8;380;0,8355764649;8,652;3,848;229
18,7485408;11,951;1,516;18,4;380;0,8355764649;3,891;1,602;230
25,929936;14,088;1,629;3,6;380;0,8355764649;5,74;2,438;231
8,2829088;14,588;0,668;2,6;380;0,8355764649;2,921;1,211;232
26,37576;14,882;0,263;0;380;0,8355764649;7,419;2,273;233
37,8114048;15,012;0,367;1,7;380;0,8355764649;10,003;2,907;234
14,2095168;13,235;0,066;3,8;380;0,8355764649;6,162;1,834;235
27,078624;14,656;0,231;0;380;0,8355764649;8,612;2,352;236
22,728384;12,484;0,241;0,3;380;0,8355764649;7,997;2,093;237
15,5808576;9,341;0,219;0;380;0,8355764649;7,608;1,635;238
12,379824;7,795;0,093;3,6;380;0,8355764649;6,416;1,037;239
12,8358432;8,475;0,093;0,1;380;0,8355764649;5,924;1,846;240
15,5566656;9,459;0,149;0,1;380;0,8355764649;6,568;1,929;241
14,361408;10,467;0,129;5,2;380;0,8355764649;5,936;1,575;242
20,020176;6,609;0,174;0;380;0,8355764649;8,163;2,259;243
32,5742688;4,572;0,283;0;380;0,8355764649;9,072;2,103;244
20,1030336;2,044;0,209;0;380;0,8355764649;6,095;1,068;245
12,8624544;5,294;0,152;1,2;380;0,8355764649;4,131;0,765;246
30,9845952;11,737;0,367;0;380;0,8355764649;5,706;2,436;247
32,554656;10,518;0,43;0;380;0,8355764649;6,494;2,235;248
30,912624;11,898;0,41;0;380;0,8355764649;6,597;2,332;249
31,2698016;12,003;0,5;0;380;0,8355764649;6,538;2,414;250
30,761856;10,131;0,572;0;380;0,8355764649;6,946;2,262;251
29,276208;10,271;0,487;0;380;0,8355764649;6,681;2,303;252
29,6864352;9,703;0,52;0;380;0,8355764649;6,961;2,363;253
18,1663776;7,849;0,26;0,2;380;0,8355764649;4,795;1,11;254
10,0269792;10,61;0,156;0,2;380;0,8355764649;3,064;0,633;255
25,4592288;12,285;0,328;0;380;0,8355764649;5,78;1,972;256
18,324144;11,15;0,265;0;380;0,8355764649;5,321;1,532;257
14,0364576;13,558;0,192;0;380;0,8355764649;3,538;1,42;258
21,6991872;10,635;0,329;0;380;0,8355764649;5,161;1,632;259
26,3976192;6,357;0,261;0;380;0,8355764649;5,677;1,948;260
8,4419712;12,062;0,232;0;380;0,8355764649;2,283;1,225;261
13,4504928;9,869;0,278;0;380;0,8355764649;5,194;1,538;262
23,6828448;6,31;0,315;0;380;0,8355764649;5,386;1,563;263
5,917536;8,262;0,077;2;380;0,8355764649;2,589;0,805;264
6,019056;12,597;0,152;0;380;0,8355764649;1,333;1,286;265
9,621504;11,867;0,296;3,2;380;0,8355764649;2,369;1,223;266
22,3766496;5,297;0,252;0,5;380;0,8355764649;4,64;1,508;267
13,0826016;8,749;0,209;0;380;0,8355764649;3,781;1,222;268
5,378832;10,958;0,157;0;380;0,8355764649;1,844;1,032;269
5,5933632;11,14;0,246;1;380;0,8355764649;2,088;1,03;270
8,1269568;7,402;0,072;0,6;380;0,8355764649;2,786;0,837;271
4,2876864;6,245;0,071;0;380;0,8355764649;1,552;0,545;272
8,059392;5,226;0,078;0,7;380;0,8355764649;2,347;0,778;273
3,3374592;4,171;0,014;3,5;380;0,8355764649;0,586;0,321;274
5,1847776;8,766;0,025;2,9;380;0,8355764649;1,369;0,793;275
9,038736;8,52;0,095;0;380;0,8355764649;2,684;0,827;276
2,916864;9,001;0,095;5,9;380;0,8355764649;0,478;0,61;277
4,421088;7,901;0,089;2,1;380;0,8355764649;1,166;0,537;278
10,8248832;3,957;0,076;0;380;0,8355764649;3,337;0,795;279
4,1911776;3,948;0,029;19,8;380;0,8355764649;2,196;0,572;280
2,0257344;4,318;0,019;19,2;380;0,8355764649;0,08;0,29;281
7,2492192;4,364;0,023;0;380;0,8355764649;2,415;1,06;282
7,177248;6,233;0,052;3,5;380;0,8355764649;2,204;1,009;283
3,9263616;6,966;0,023;3,8;380;0,8355764649;1,118;0,784;284
6,92496;4,898;0,051;1,5;380;0,8355764649;2,023;1,375;285
7,0427232;4,381;0,129;0;380;0,8355764649;2,369;1,043;286
11,9755584;2,495;0,114;0;380;0,8355764649;2,717;0,621;287
12,5852832;-0,614;0,092;0;380;0,8355764649;2,397;0,365;288
6,8052096;0,01;0,015;0;380;0,8355764649;1,781;0,434;289
7,5771936;3,947;0,05;0;380;0,8355764649;2,377;0,865;290
11,841984;0,588;0,171;0;380;0,8355764649;1,899;0,817;291
6,6863232;-2,687;0,032;0,2;380;0,8355764649;0,912;0,267;292
3,5506944;-2,314;0,065;0;380;0,8355764649;0,584;0,268;293
7,8568704;-3,205;0,092;0;380;0,8355764649;0,433;0,221;294
3,7282464;-5,866;0,064;0;380;0,8355764649;0,069;0,179;295
8,0341632;-4,846;0,093;0,2;380;0,8355764649;0,221;0,314;296
1,919808;-2,155;0,042;1,8;380;0,8355764649;-0,114;0,518;297
2,5733376;-2,268;0,03;0;380;0,8355764649;0,124;0,63;298
7,4270304;-5,222;0,044;0,1;380;0,8355764649;0,159;0,253;299
3,252096;-6,241;0,029;0,5;380;0,8355764649;0,082;0,404;300
6,0410016;3,611;0,065;0;380;0,8355764649;0,26;0,443;301
5,271696;2,257;0,054;3,6;380;0,8355764649;0,291;0,5;302
0,9388224;3,045;0,013;0,7;380;0,8355764649;0,004;0,513;303
1,4910048;1,62;0,032;2,1;380;0,8355764649;0,361;0,602;304
1,0132992;3,771;0,021;0,3;380;0,8355764649;0,022;0,573;305
0,673056;3,723;0,036;2,7;380;0,8355764649;0;0,553;306
1,0200384;5,38;0,024;2,1;380;0,8355764649;-0,002;0,438;307
1,1424672;6,77;0,01;1,5;380;0,8355764649;0,008;-0,032;308
1,91376;4,678;0,021;0;380;0,8355764649;-0,027;0,093;309
0,9245664;7,348;0,042;0;380;0,8355764649;0,005;-0,054;310
5,8585248;3,292;0,048;0;380;0,8355764649;0,8;0,058;311
6,1886592;-1,706;0,02;0;380;0,8355764649;-0,114;0,1;312
6,2659872;-2,889;0,014;0;380;0,8355764649;-0,231;0,051;313
1,4738112;0,696;0,005;2,5;380;0,8355764649;-0,007;-0,038;314
0,8253792;2,493;0,011;1;380;0,8355764649;0,001;0,03;315
0,8913888;2,18;0,058;0;380;0,8355764649;0,002;0,394;316
0,9934272;2,749;0,063;0;380;0,8355764649;0,004;0,484;317
0,53568;1,77;0,057;0,9;380;0,8355764649;-0,001;0,22;318
0,807408;2,505;0,016;0,3;380;0,8355764649;0,001;0,081;319
0,3614112;1,979;0,016;8,1;380;0,8355764649;0;0,11;320
0,657936;3,902;0,004;0,8;380;0,8355764649;0,002;-0,01;321
0,759456;0,504;0,005;0,1;380;0,8355764649;0,006;0,182;322
0,6870528;-1,318;0,017;0,7;380;0,8355764649;0,029;0,346;323
0,7826976;-2,172;0,015;0,1;380;0,8355764649;-0,002;0,137;324
0,9167904;-5,502;0,017;0;380;0,8355764649;0,008;0,095;325
0,8735904;-7,146;0,021;0;380;0,8355764649;0;0,029;326
0,4744224;-5,365;0,03;7,7;380;0,8355764649;0;0;327
0,8265024;-4,202;0,025;1,8;380;0,8355764649;-0,015;0;328
1,4486688;-3,799;0,019;0,5;380;0,8355764649;-0,012;0;329
0,4123872;-0,992;0,013;5,2;380;0,8355764649;0;0;330
0,3621888;0,434;0,008;9,5;380;0,8355764649;0;0;331
0,3763584;3,592;0,006;5;380;0,8355764649;0;0;332
0,4560192;2,842;0,007;0;380;0,8355764649;0;0;333
0,2955744;1,392;0,008;0,9;380;0,8355764649;0;0;334
0,33912;3,859;0,008;1,4;380;0,8355764649;0;0;335
0,2558304;3,573;0,004;1,1;380;0,8355764649;0;0;336
0,4536864;3,443;0,002;0,3;380;0,8355764649;0;0;337
0,1627776;3,439;0,022;1,3;380;0,8355764649;0;0;338
1,6288992;-1,048;0,111;0;380;0,8355764649;0,196;0;339
1,413072;-4,614;0,106;0;380;0,8355764649;0,14;0;340
0,4582656;-0,266;0,119;0;380;0,8355764649;0,001;0;341
1,5656544;0,142;0,196;0;380;0,8355764649;0,184;0;342
1,6380576;-5,451;0,031;0,7;380;0,8355764649;0,032;0,026;343
0,1627776;1,872;0,043;0;380;0,8355764649;0;0,019;344
0,1553472;1,929;0,056;1,8;380;0,8355764649;0;0,021;345
0,9321696;-3,178;0,054;0;380;0,8355764649;0,034;0,305;346
0,7772544;-5,259;0,056;1,5;380;0,8355764649;0,036;0,238;347
0,21384;-2,749;0,032;0,9;380;0,8355764649;0;0,231;348
0,2366496;-3,31;0,031;0,2;380;0,8355764649;0;0,27;349
0,7678368;-8,52;0,041;1,2;380;0,8355764649;0,003;0,126;350
0,365904;-7,307;0,04;2;380;0,8355764649;0;0,135;351
0,6764256;-6,979;0,027;0,1;380;0,8355764649;0,026;0,213;352
0,6705504;1,356;0,01;0,2;380;0,8355764649;0,003;0,33;353
1,3597632;-7,225;0,024;0;380;0,8355764649;0,061;0,242;354
0,4049568;-9,743;0,048;1,4;380;0,8355764649;0;0,402;355
0,63936;-11,481;0,079;0;380;0,8355764649;-0,062;0,347;356
0,7945344;-17,464;0,024;0;380;0,8355764649;0;0,073;357
0,2716416;-5,873;0,018;6,5;380;0,8355764649;0;0,134;358
0,3662496;2,022;0,014;0;380;0,8355764649;0;0,087;359
0,4694112;-0,014;0,011;0,1;380;0,8355764649;0;-0,044;360
0,2297376;0,964;0,008;16,4;380;0,8355764649;0;-0,055;361
0,2858976;-0,108;0,025;6,4;380;0,8355764649;0;-0,019;362
0,2090016;-3,504;0,016;19;380;0,8355764649;0;0,005;363
1,5648768;-4,837;0,015;0;380;0,8355764649;0,002;-0,002;364
0,31968;-4,735;0,021;0;380;0,8355764649;0;0,033;365
1,5644448;-17,255;0,024;0;380;0,8355764649;-0,003;-0,023;1
1,374192;-24,413;0,023;0;380;0,8355764649;-0,028;-0,029;2
1,3786848;-9,921;0,027;0;380;0,8355764649;-0,057;0,013;3
0,1407456;-3,456;0,02;0,4;380;0,8355764649;0;0,146;4
0,6038496;-5,345;0,018;0,6;380;0,8355764649;0;0,057;5
0,2287008;-5,826;0,022;0,8;380;0,8355764649;0;0,116;6
0,5376672;-3,051;0,034;4,9;380;0,8355764649;0;0,174;7
0,590112;-2,585;0,023;0,8;380;0,8355764649;0;0,316;8
0,4643136;-3,647;0,012;0;380;0,8355764649;0;0,355;9
0,732672;-9,256;0,022;0;380;0,8355764649;0;0,227;10
0,5603904;-7,592;0,021;0;380;0,8355764649;0;0,239;11
0,3099168;-6,893;0,022;2,4;380;0,8355764649;0;0,055;12
0,4331232;-0,524;0,008;0,9;380;0,8355764649;0;0,003;13
0,4087584;-1,56;0,009;0;380;0,8355764649;0;0,004;14
1,4811552;-7,102;0,025;0;380;0,8355764649;-0,003;0,003;15
0,9774432;-6,327;0,021;0,1;380;0,8355764649;0;-0,002;16
0,7734528;-5,614;0,025;0;380;0,8355764649;-0,001;0,001;17
1,2976416;-6,679;0,025;0;380;0,8355764649;-0,003;-0,002;18
1,6192224;-14,076;0,023;0;380;0,8355764649;-0,008;0;19
1,5266016;-17,193;0,022;0,3;380;0,8355764649;-0,008;0,001;20
1,0558944;-11,2;0,023;1;380;0,8355764649;0;-0,005;21
0,56592;-10,483;0,023;0;380;0,8355764649;0;-0,025;22
0,3178656;-8,056;0,019;0,1;380;0,8355764649;0;0,055;23
