"PAR";"TAir";"VPD";"Precip";"CO2";"fAPAR";"GPPobs";"ETobs";"DOY"
0,5679936;-0,455;0,025;0;380;0,8097164593;0,092;0,178;16
2,2054464;-1,027;0,056;0;380;0,8097164593;0,184;0,092;17
0,7415712;-2,605;0,032;0;380;0,8097164593;0;-0,041;18
1,0634976;-3,177;0,028;0,2;380;0,8097164593;0;0,208;19
0,3359232;-2,189;0,043;0,1;380;0,8097164593;0;0,121;20
0,818208;-2,454;0,046;0,6;380;0,8097164593;0,024;0,035;21
2,9468448;-7,897;0,053;0,2;380;0,8097164593;-0,032;0,032;22
1,2898656;-6,177;0,033;0;380;0,8097164593;-0,008;0,11;23
1,0309248;-8,158;0,034;0;380;0,8097164593;0,046;0,104;24
0,357264;-6,412;0,013;0,3;380;0,8097164593;0;0,117;25
0,4485888;-2,791;0,017;4,3;380;0,8097164593;0,1;0,106;26
0,7385472;0,078;0,019;0,3;380;0,8097164593;0,006;0,187;27
0,6178464;-1,673;0,023;0,1;380;0,8097164593;0,026;0,164;28
1,0412064;-1,426;0,025;5,4;380;0,8097164593;0,006;-0,005;29
1,7924544;-2,098;0,029;0,7;380;0,8097164593;-0,019;0,061;30
2,3238144;-6,658;0,042;0,9;380;0,8097164593;0,002;0,09;31
2,9744064;-10,012;0,02;0,2;380;0,8097164593;0,017;0,009;32
3,879792;-13,806;0,013;0,2;380;0,8097164593;0,105;0,034;33
3,9931488;-19,506;0,009;1,3;380;0,8097164593;0;-0,083;34
4,1065056;-23,981;0,003;0;380;0,8097164593;0;0,033;35
4,2195168;-23,697;0,004;0,6;380;0,8097164593;0;-0,001;36
4,3319232;-24,622;0,004;0,6;380;0,8097164593;0;0,025;37
4,461264;-13,264;0,013;0,2;380;0,8097164593;0;0,095;38
4,578768;-1,632;0,033;15,1;380;0,8097164593;0,008;0,267;39
4,6952352;1,796;0,025;0,2;380;0,8097164593;0,043;0,252;40
4,81032;-4,561;0,068;18;380;0,8097164593;0,002;0,141;41
4,9447584;-5,166;0,02;0;380;0,8097164593;0;0,173;42
5,0633856;-3,639;0,036;0;380;0,8097164593;0,025;0,147;43
5,1800256;-0,238;0,029;6,8;380;0,8097164593;0;0,147;44
5,2942464;-3,718;0,056;0,4;380;0,8097164593;0,084;0,169;45
5,4058752;0,7;0,109;0;380;0,8097164593;0;0,259;46
5,5143072;3,017;0,196;0;380;0,8097164593;0,061;0,294;47
5,6342304;-1,07;0,142;0;380;0,8097164593;0,028;0,106;48
5,7423168;-1,802;0,106;0;380;0,8097164593;0,012;0,269;49
5,8468608;-2,637;0,105;2;380;0,8097164593;0,004;0,191;50
5,9472576;-4,623;0,068;0,1;380;0,8097164593;0;0,224;51
6,061392;-0,74;0,07;1,3;380;0,8097164593;0,036;0,499;52
6,1592832;-3,65;0,037;4,4;380;0,8097164593;0,014;0,243;53
6,2522496;-17,421;0,018;2,7;380;0,8097164593;0,006;0,235;54
6,3397728;-20,464;0,012;0;380;0,8097164593;0;0,156;55
6,4217664;-19,694;0,009;0;380;0,8097164593;0;0,146;56
6,4976256;-17,859;0,016;0,5;380;0,8097164593;0;0,131;57
6,5800512;-17,547;0,021;0,1;380;0,8097164593;0,09;0,227;58
6,648912;-16,109;0,011;0;380;0,8097164593;0,053;0,159;59
6,7103424;-12,583;0,017;2,5;380;0,8097164593;0,049;0,233;60
9,5262048;-12,245;0,019;0,5;380;0,8097164593;0,085;0,313;61
5,3927424;-9,235;0,018;1,6;380;0,8097164593;0,104;0,151;62
7,8897888;-9,529;0,018;4,2;380;0,8097164593;-0,035;0,274;63
7,0417728;-8,808;0,029;0,6;380;0,8097164593;0,138;0,264;64
5,3574912;-3,701;0,056;0,1;380;0,8097164593;0,033;0,261;65
3,5223552;-6,566;0,019;0,2;380;0,8097164593;0,118;0,105;66
15,917472;-5,286;0,07;4,8;380;0,8097164593;0,062;0,805;67
13,9313088;-5,651;0,126;0;380;0,8097164593;0,016;0,471;68
14,1486912;-2,627;0,146;0;380;0,8097164593;0,152;0,184;69
5,7362688;-3,672;0,073;0;380;0,8097164593;0,171;0,287;70
3,2952096;0,463;0,019;2,6;380;0,8097164593;0,115;0,28;71
4,3608672;1,181;0,021;1,4;380;0,8097164593;0,278;0,241;72
3,9923712;1,148;0,044;6,3;380;0,8097164593;0,27;0,363;73
4,1419296;-1,38;0,069;0,5;380;0,8097164593;0,047;0,274;74
4,7183904;-1,717;0,036;0,7;380;0,8097164593;0,044;0,358;75
7,2133632;-2,958;0,075;1;380;0,8097164593;0,044;0,448;76
18,7987392;-7,91;0,106;0,5;380;0,8097164593;0,084;0,292;77
14,0786208;-10,949;0,052;0;380;0,8097164593;0,19;0,269;78
20,399904;-8,841;0,111;0,8;380;0,8097164593;0,23;0,398;79
21,4504416;-8,981;0,096;0;380;0,8097164593;0,225;0,249;80
11,8148544;-6,397;0,044;0;380;0,8097164593;0,234;0,282;81
10,6999488;-6,576;0,026;3,1;380;0,8097164593;0,125;0,407;82
19,1154816;-9,715;0,052;1,4;380;0,8097164593;0,28;0,659;83
22,0684608;-8,264;0,082;0;380;0,8097164593;0,259;0,338;84
24,0585984;-8,531;0,137;0;380;0,8097164593;0,35;0,22;85
20,9951136;-7,457;0,121;0;380;0,8097164593;0,232;0,204;86
18,2025792;-5,68;0,098;0,3;380;0,8097164593;0,314;0,144;87
24,8864832;-1,701;0,243;0;380;0,8097164593;0,103;0,379;88
25,1472384;-0,64;0,256;0;380;0,8097164593;0,209;0,284;89
23,8203072;1,412;0,397;0;380;0,8097164593;0,337;0,359;90
6,817824;0,872;0,069;4;380;0,8097164593;0,314;0,374;91
5,4187488;1,377;0,04;1,7;380;0,8097164593;0,421;0,313;92
28,5610752;4,038;0,317;0,4;380;0,8097164593;0,669;0,58;93
26,9174016;3,946;0,368;0;380;0,8097164593;1,019;0,374;94
20,1197088;4,06;0,214;1;380;0,8097164593;0,925;0,403;95
17,98848;4,271;0,264;0;380;0,8097164593;1,442;0,323;96
17,9119296;3,604;0,215;0;380;0,8097164593;1,56;0,468;97
29,6696736;5,249;0,408;0;380;0,8097164593;1,991;0,464;98
6,4072512;3,588;0,063;1,8;380;0,8097164593;0,869;0,213;99
9,8103744;4,36;0,113;6,9;380;0,8097164593;1,209;0,658;100
18,0996768;2,153;0,202;1,9;380;0,8097164593;1,724;0,512;101
29,5579584;2,932;0,444;0;380;0,8097164593;1,293;0,449;102
16,7711904;2,121;0,291;0;380;0,8097164593;1,573;0,65;103
30,9819168;-0,188;0,338;0;380;0,8097164593;1,435;0,957;104
33,2932032;-0,995;0,279;0;380;0,8097164593;0,963;0,67;105
7,3113408;-1,724;0,039;0;380;0,8097164593;0,363;0,232;106
15,448752;-0,492;0,067;12;380;0,8097164593;0,952;0,604;107
13,6863648;1,622;0,127;2,2;380;0,8097164593;1,52;0,71;108
12,7303488;1,554;0,073;1,2;380;0,8097164593;1,464;0,441;109
13,1874048;2,868;0,103;1,9;380;0,8097164593;1,616;0,613;110
16,168896;3,03;0,107;0;380;0,8097164593;1,526;0,405;111
20,9314368;3,412;0,241;1,2;380;0,8097164593;1,815;0,501;112
21,4957152;5,107;0,3;0;380;0,8097164593;2,015;0,444;113
9,4148352;6,082;0,051;0;380;0,8097164593;1,47;0,332;114
21,3927264;12,719;0,344;6,9;380;0,8097164593;2,075;1,21;115
23,6173536;12,25;0,354;0,1;380;0,8097164593;2,631;0,905;116
5,330016;9,903;0,025;0,4;380;0,8097164593;1,081;0,221;117
10,6261632;9,902;0,027;7,5;380;0,8097164593;2,019;0,499;118
7,4789568;6,925;0,055;14,5;380;0,8097164593;1,693;0,387;119
30,837888;8,757;0,381;6;380;0,8097164593;3,616;1,814;120
26,7470208;7,407;0,285;0,1;380;0,8097164593;3,731;1,341;121
10,6644384;6,469;0,13;0;380;0,8097164593;2,438;0,514;122
34,6453632;7,336;0,416;5,3;380;0,8097164593;4,342;2,002;123
42,48504;10,638;0,729;0;380;0,8097164593;3,931;1,766;124
22,8252384;10,266;0,464;0;380;0,8097164593;3,599;1,246;125
19,6320672;7,756;0,27;4,3;380;0,8097164593;4,391;1,37;126
43,8814368;7,31;0,608;0;380;0,8097164593;4,776;1,818;127
44,4685248;10,343;0,743;0;380;0,8097164593;4,215;1,639;128
43,2724896;14,394;0,863;0;380;0,8097164593;4,181;1,593;129
42,08328;11,937;0,752;0;380;0,8097164593;4,964;1,832;130
30,8004768;7,434;0,474;0;380;0,8097164593;5,28;1,407;131
37,5298272;7,158;0,553;0;380;0,8097164593;5,022;1,518;132
25,8810336;6,527;0,49;0;380;0,8097164593;4,574;1,227;133
36,5992128;9,751;0,535;0;380;0,8097164593;4,696;1,534;134
42,5494944;9,158;0,615;0;380;0,8097164593;5,525;1,668;135
31,4666208;9,774;0,676;0;380;0,8097164593;5,156;1,526;136
46,5790176;11,172;0,822;0;380;0,8097164593;5,414;1,996;137
9,7598304;9,144;0,21;0;380;0,8097164593;2,759;0,699;138
13,3251264;9,066;0,116;4,3;380;0,8097164593;3,565;1,149;139
18,7200288;8,634;0,141;10,9;380;0,8097164593;4,278;1,773;140
16,1021088;5,743;0,058;5,4;380;0,8097164593;3,623;1,272;141
18,6866784;3,199;0,105;6,6;380;0,8097164593;4,174;1,063;142
41,7328416;5,701;0,432;1,6;380;0,8097164593;5,511;2,168;143
33,066576;8,945;0,461;0,3;380;0,8097164593;4,955;2,617;144
31,4224704;5,11;0,171;2,9;380;0,8097164593;4,955;2,249;145
24,8832864;2,844;0,215;3,1;380;0,8097164593;4,749;1,67;146
35,6083776;4,638;0,385;1,3;380;0,8097164593;5,452;1,8;147
16,2279936;5,028;0,288;0;380;0,8097164593;3,911;1,132;148
21,6550368;4,253;0,23;0,8;380;0,8097164593;4,752;1,146;149
22,942224;4,736;0,256;0,7;380;0,8097164593;5,331;1,487;150
26,260848;5,76;0,389;0;380;0,8097164593;5,066;1,35;151
46,1705184;8,927;0,645;0;380;0,8097164593;6,03;2,247;152
49,8515904;11,491;0,866;0;380;0,8097164593;5,812;2,197;153
48,815568;11,055;0,734;0;380;0,8097164593;6,212;1,807;154
25,0884864;10,684;0,368;0;380;0,8097164593;5,388;1,344;155
30,5814528;10,329;0,282;9,6;380;0,8097164593;5,377;2,379;156
46,7983872;11,712;0,699;0,2;380;0,8097164593;6,393;2,922;157
33,5645856;12,953;0,558;0;380;0,8097164593;6,109;1,888;158
37,5444288;12,789;0,629;0;380;0,8097164593;7,824;2,142;159
31,869072;13,289;0,626;0;380;0,8097164593;7,275;2,217;160
17,0731584;9,234;0,241;0;380;0,8097164593;5,17;1,732;161
17,4399264;7,54;0,126;17,3;380;0,8097164593;4,185;1,406;162
25,7866848;9,626;0,261;7,4;380;0,8097164593;6,241;2,543;163
15,7892544;8,326;0,062;6,8;380;0,8097164593;4,735;1,238;164
5,9072544;9,005;0,047;9,1;380;0,8097164593;1,989;0,311;165
5,7714336;10,389;0,024;5,8;380;0,8097164593;2,024;0,265;166
29,552688;12,35;0,287;7,3;380;0,8097164593;6,08;0,518;167
39,802752;13,676;0,708;0,5;380;0,8097164593;7,467;2,798;168
47,3471136;15,971;0,912;0;380;0,8097164593;7,608;2,843;169
43,7185728;16,598;0,828;0;380;0,8097164593;7,92;3,06;170
32,6126304;16,274;0,723;0;380;0,8097164593;9,503;3,158;171
9,0421056;11,513;0,077;3,4;380;0,8097164593;3,497;0,582;172
9,9549216;10,679;0,072;4,1;380;0,8097164593;3,617;0,87;173
13,5559008;13,321;0,133;0,4;380;0,8097164593;3,975;1,073;174
15,8893056;13,523;0,308;0;380;0,8097164593;4,934;0,863;175
34,7156928;16,468;0,915;3,1;380;0,8097164593;9,329;3,17;176
41,8768704;18,203;1,241;0;380;0,8097164593;7,518;3,422;177
41,0212512;17,742;1,035;0;380;0,8097164593;7,703;3,654;178
53,6861952;15,92;0,934;0;380;0,8097164593;8,277;3,532;179
51,1783488;18,343;1,092;0;380;0,8097164593;8,022;3,01;180
37,6516512;16,738;0,735;0;380;0,8097164593;9,054;3,024;181
49,3101216;19,022;0,946;0,2;380;0,8097164593;8,443;3,558;182
40,5175392;18,236;0,685;0;380;0,8097164593;9,47;2,931;183
30,4451136;14,917;0,432;0;380;0,8097164593;9,078;2,607;184
52,4173248;16,417;0,771;0;380;0,8097164593;9,485;3,9;185
49,2865344;20,469;1,085;0,1;380;0,8097164593;8,638;3,434;186
52,2230112;22,144;1,343;0;380;0,8097164593;7,903;3,835;187
42,2961696;20,058;0,897;0;380;0,8097164593;7,97;3,142;188
42,8212224;19,37;0,588;6,7;380;0,8097164593;8,281;3,257;189
47,7611424;21,602;0,963;1,4;380;0,8097164593;8,661;3,771;190
41,3084448;22,025;1,141;0,4;380;0,8097164593;8,265;3,811;191
14,3099136;18,07;0,305;0;380;0,8097164593;5,746;1,551;192
30,7466496;18,598;0,459;0,3;380;0,8097164593;8,12;3,165;193
35,9500032;16,413;0,442;15,4;380;0,8097164593;9,058;3,276;194
37,441872;15,436;0,481;4,4;380;0,8097164593;9,12;3,446;195
31,0463712;15,062;0,447;3,3;380;0,8097164593;9,004;3,105;196
25,0615296;14,751;0,316;0,9;380;0,8097164593;7,04;2,022;197
33,9647904;18,926;0,629;8;380;0,8097164593;8,189;3,22;198
22,175424;18,972;0,41;0,1;380;0,8097164593;7,2;2,031;199
24,8825952;19,908;0,35;5,1;380;0,8097164593;9,052;2,334;200
28,9577376;19,526;0,393;0,8;380;0,8097164593;9,214;2,782;201
31,1997312;16,702;0,419;0,3;380;0,8097164593;10,011;2,716;202
8,511696;15,71;0,06;1,4;380;0,8097164593;3,036;0,542;203
37,5988608;16,016;0,489;12,2;380;0,8097164593;8,664;3,554;204
29,9616192;17,073;0,523;0,1;380;0,8097164593;8,679;2,624;205
38,1279744;18,987;0,719;0,1;380;0,8097164593;8,342;2,944;206
40,0229856;20,686;0,85;0;380;0,8097164593;8,914;2,941;207
36,1414656;21,176;0,943;0;380;0,8097164593;9,177;3,182;208
45,6153984;17,858;0,825;0;380;0,8097164593;9,868;3,585;209
36,8484768;15,679;0,763;0;380;0,8097164593;9,391;3,504;210
36,5893632;17,258;0,791;0,1;380;0,8097164593;9,418;2,994;211
16,4604096;15,872;0,255;0;380;0,8097164593;6,948;1,948;212
37,3530528;12,309;0,434;10;380;0,8097164593;8,026;3,894;213
31,7558016;11,754;0,505;0,1;380;0,8097164593;7,608;3,281;214
36,256896;10,459;0,508;0;380;0,8097164593;7,791;3,263;215
42,313968;13,035;0,721;0;380;0,8097164593;8,053;3,377;216
25,099632;13,218;0,365;7,2;380;0,8097164593;7,408;2,266;217
27,5783616;16,579;0,324;0;380;0,8097164593;7,858;2,791;218
19,6528896;14,956;0,321;0;380;0,8097164593;6,13;2,037;219
32,0690016;15,282;0,508;0;380;0,8097164593;8,142;2,726;220
36,984384;16,024;0,609;0;380;0,8097164593;7,734;2,844;221
23,1507072;15,534;0,393;8,5;380;0,8097164593;7,175;2,094;222
31,8804768;15,679;0,549;0,1;380;0,8097164593;8,52;3,008;223
20,227536;12,616;0,2;19,3;380;0,8097164593;6,15;1,614;224
23,0197248;13,213;0,233;7,1;380;0,8097164593;6,547;2,524;225
22,3014816;14,315;0,287;0,2;380;0,8097164593;6,161;2,165;226
36,903168;14,478;0,454;0,3;380;0,8097164593;7,766;2,707;227
38,62728;17,707;0,649;0;380;0,8097164593;7,333;3,028;228
27,2257632;18,52;0,515;1,6;380;0,8097164593;7,279;2,469;229
28,4732064;19,051;0,461;0;380;0,8097164593;8,135;2,689;230
36,1651392;16,138;0,627;0;380;0,8097164593;8,027;3,571;231
38,2796928;15,163;0,687;0;380;0,8097164593;7,851;3,002;232
36,0272448;15,072;0,724;1,3;380;0,8097164593;7,42;2,993;233
4,9076928;13,342;0,164;8,4;380;0,8097164593;2,141;0,518;234
21,1993632;13,378;0,45;0,1;380;0,8097164593;6,061;1,931;235
31,9396608;14,561;0,687;0;380;0,8097164593;7,82;2,081;236
28,16208;15,167;0,556;0,1;380;0,8097164593;7,374;2,013;237
21,1824288;14,831;0,356;0,1;380;0,8097164593;5,351;1,397;238
29,8210464;16,431;0,479;0,2;380;0,8097164593;6,566;2,18;239
14,6887776;15,601;0,338;0;380;0,8097164593;5,496;1,329;240
33,751296;13,11;0,59;0,1;380;0,8097164593;7,329;2,826;241
21,293712;13,569;0,504;0;380;0,8097164593;5,561;1,635;242
20,6605728;14,251;0,501;0,2;380;0,8097164593;5,272;1,188;243
23,9023008;13,88;0,415;3,9;380;0,8097164593;5,699;1,943;244
22,352544;13,362;0,391;0;380;0,8097164593;6,23;1,514;245
12,7179072;10,776;0,285;0;380;0,8097164593;5,525;1,007;246
2,6960256;10,484;0,082;0;380;0,8097164593;1,763;0,261;247
9,8264448;12,753;0,122;10,9;380;0,8097164593;3,808;0,864;248
5,1397632;13,152;0,066;29,6;380;0,8097164593;1,976;0,308;249
15,9398496;11,936;0,148;1;380;0,8097164593;4,683;1,378;250
12,6760896;11,475;0,145;29,7;380;0,8097164593;4,251;0,81;251
8,8092576;12,551;0,137;5;380;0,8097164593;3,432;0,587;252
3,7192608;12,053;0,079;13,4;380;0,8097164593;1,511;0,123;253
2,8829952;9,513;0,046;38,3;380;0,8097164593;1,064;0,128;254
8,3124576;9,994;0,133;0,2;380;0,8097164593;3,678;0,643;255
15,3743616;12,276;0,285;0,8;380;0,8097164593;4,777;1,45;256
6,7550976;12,002;0,152;1,5;380;0,8097164593;2,348;0,552;257
10,052208;11,857;0,211;1,9;380;0,8097164593;4,165;0,605;258
4,36752;11,481;0,067;14,2;380;0,8097164593;1,518;0,301;259
9,7507584;11,23;0,144;0,1;380;0,8097164593;3,601;0,653;260
17,565552;13,778;0,263;0;380;0,8097164593;4,614;1,377;261
19,0027296;14,387;0,337;0,1;380;0,8097164593;4,683;1,25;262
20,66688;15,081;0,422;0,1;380;0,8097164593;4,685;1,217;263
19,1058048;13,536;0,46;0;380;0,8097164593;4,314;1,087;264
12,5536608;11,73;0,286;0;380;0,8097164593;3,735;0,667;265
19,3355424;12,849;0,405;0,3;380;0,8097164593;4,359;1,014;266
5,1154848;7,759;0,15;0,5;380;0,8097164593;1,818;0,37;267
19,0537056;4,478;0,263;0;380;0,8097164593;3,94;1,009;268
19,1383776;5,027;0,226;0;380;0,8097164593;2,736;0,664;269
13,1327136;6,632;0,2;0,4;380;0,8097164593;3,016;0,821;270
14,0143392;7,309;0,197;2,5;380;0,8097164593;3,046;1,011;271
8,3763072;4,552;0,117;2,1;380;0,8097164593;2,008;0,549;272
12,4853184;2,397;0,153;0;380;0,8097164593;3,053;0,613;273
15,364512;3,416;0,262;0,1;380;0,8097164593;2,791;0,552;274
11,5613568;4,443;0,168;7,3;380;0,8097164593;3,223;0,551;275
4,2649632;8,504;0,058;5,6;380;0,8097164593;1,401;0,211;276
4,3517088;9,726;0,107;0,8;380;0,8097164593;1,355;0,405;277
3,6384768;10,274;0,151;0;380;0,8097164593;1,242;0,407;278
6,0277824;9,002;0,1;9,2;380;0,8097164593;1,662;0,48;279
4,632336;6,871;0,063;0,7;380;0,8097164593;1,447;0,324;280
2,3286528;5,956;0,022;2;380;0,8097164593;1,001;0,349;281
1,1962944;9,163;0,028;3,4;380;0,8097164593;0,571;0,253;282
3,0178656;11,031;0,074;5,7;380;0,8097164593;0,921;0,188;283
3,8969856;9,914;0,063;2,8;380;0,8097164593;1,253;0,225;284
3,9146112;9,443;0,048;1,6;380;0,8097164593;1,419;0,277;285
3,4610112;7,665;0,066;1,7;380;0,8097164593;0,917;0,277;286
2,9966976;7,55;0,05;0,4;380;0,8097164593;0,759;0,202;287
10,4814432;7,759;0,179;0,2;380;0,8097164593;2,038;0,398;288
10,5745824;5,348;0,1;0,6;380;0,8097164593;2,023;0,432;289
3,0664224;9,159;0,127;0,7;380;0,8097164593;0,907;0,394;290
2,3435136;8,878;0,025;0,5;380;0,8097164593;0,677;0,202;291
6,6607488;6,848;0,099;0,1;380;0,8097164593;1,754;0,496;292
5,8673376;4,7;0,177;0;380;0,8097164593;1,577;0,387;293
4,9681728;0,421;0,085;0;380;0,8097164593;1,287;0,194;294
4,6057248;2,148;0,107;0,4;380;0,8097164593;1,516;0,23;295
7,512048;1,23;0,143;0;380;0,8097164593;1,524;0,342;296
8,7333984;-0,766;0,149;0;380;0,8097164593;1,107;0,134;297
5,5410048;-0,388;0,171;0;380;0,8097164593;0,578;0,175;298
4,0376448;4,184;0,234;0;380;0,8097164593;0,921;0,431;299
0,85752;6,83;0,074;0,3;380;0,8097164593;0,226;0,214;300
1,1271744;9,513;0,13;1,4;380;0,8097164593;0,281;0,294;301
2,5530336;7,754;0,068;1,6;380;0,8097164593;0,543;0,143;302
2,623104;3,44;0,038;1,2;380;0,8097164593;0,783;0,172;303
0,9826272;0,381;0,021;17,4;380;0,8097164593;0,25;0,066;304
1,1759904;0,429;0,018;27,3;380;0,8097164593;0,345;0,117;305
1,5083712;0,011;0,057;2,6;380;0,8097164593;0,388;-0,009;306
5,0714208;-0,489;0,145;0,2;380;0,8097164593;0,812;0,537;307
4,3334784;4,935;0,195;0;380;0,8097164593;1,013;0,372;308
3,0363552;3,762;0,199;0;380;0,8097164593;0,772;0,197;309
2,8502496;-1,22;0,079;0;380;0,8097164593;0,728;0,165;310
2,217024;-3,706;0,061;0,4;380;0,8097164593;0,007;0,145;311
2,2734432;-2,237;0,038;0;380;0,8097164593;0,119;0,151;312
1,6408224;-4,291;0,043;0;380;0,8097164593;0,112;0,23;313
3,2670432;-5,168;0,068;0;380;0,8097164593;0,013;0,1;314
4,0934592;-2,948;0,069;2,6;380;0,8097164593;0,213;0,122;315
3,1857408;3,318;0,209;0;380;0,8097164593;0,654;0,574;316
3,4069248;0,334;0,17;0,6;380;0,8097164593;0,732;0,35;317
1,921968;-2,458;0,032;0,6;380;0,8097164593;0,1;0,148;318
3,8959488;-4,217;0,06;0,7;380;0,8097164593;0,193;0,095;319
0,983232;-2,533;0,042;7,6;380;0,8097164593;0,201;0,019;320
1,3882752;-2,691;0,06;2,5;380;0,8097164593;0,199;0,009;321
1,9109088;-2,848;0,077;0;380;0,8097164593;0,185;0,087;322
1,8870624;-3,006;0,098;0;380;0,8097164593;0,338;0,14;323
3,1149792;-5,942;0,048;0,4;380;0,8097164593;0,129;0,073;324
0,8515584;-3,755;0,015;0,5;380;0,8097164593;0,004;0,129;325
0,41472;-1,152;0,033;4,3;380;0,8097164593;0,066;0,194;326
0,714528;-4,589;0,05;6,3;380;0,8097164593;-0,001;0,181;327
1,0577088;-3,438;0,041;0,4;380;0,8097164593;0,029;0,168;328
1,3604544;-3,913;0,046;0;380;0,8097164593;0;0,039;329
1,8957024;-4,291;0,073;0;380;0,8097164593;0,019;0,136;330
0,459216;-2,727;0,037;0,7;380;0,8097164593;0,061;0,157;331
0,547776;-0,204;0,018;2,1;380;0,8097164593;0,086;0,177;332
0,2202336;-0,349;0,031;0,6;380;0,8097164593;0,02;0,153;333
0,4158432;-0,672;0,031;0,4;380;0,8097164593;0,031;0,155;334
0,4740768;-2,868;0,047;0,1;380;0,8097164593;0,052;0,1;335
0,4490208;-4,819;0,052;0;380;0,8097164593;0,021;0,077;336
0,5031936;-4,077;0,042;0,4;380;0,8097164593;-0,013;0,125;337
0,5623776;-0,589;0,017;0,4;380;0,8097164593;0,043;0,153;338
0,6111936;-4,548;0,036;0;380;0,8097164593;0;0,047;339
1,5486336;-5,642;0,055;0;380;0,8097164593;0;0,059;340
0,6952608;-5,639;0,048;0;380;0,8097164593;0,075;0,116;341
0,4447872;-5,208;0,027;0;380;0,8097164593;0;0,059;342
0,3068064;-3,513;0,039;4,5;380;0,8097164593;0,025;0,125;343
0,4008096;-0,446;0,033;0;380;0,8097164593;0,015;0,318;344
0,4453056;-1,203;0,031;0;380;0,8097164593;0;0,249;345
0,5699808;-2,962;0,029;0,2;380;0,8097164593;0;0,235;346
0,3302208;-3,539;0,031;0,3;380;0,8097164593;0;0,021;347
0,204336;-0,744;0,025;0,1;380;0,8097164593;0,017;0,011;348
1,2660192;-3,138;0,044;0,1;380;0,8097164593;0,019;-0,048;349
1,0455264;-6,357;0,039;0;380;0,8097164593;0;-0,017;350
0,7769088;-5,109;0,036;0;380;0,8097164593;0;-0,022;351
0,3942432;-3,86;0,032;1,3;380;0,8097164593;0;-0,029;352
0,8246016;-10,314;0,024;7,3;380;0,8097164593;0;0,005;353
0,3403296;-5,869;0,024;2,4;380;0,8097164593;-0,067;0,058;354
0,287712;-12,991;0,006;0,2;380;0,8097164593;0;-0,007;355
0,3100032;-18,47;0,011;0;380;0,8097164593;0;-0,007;356
0,3106944;-21,439;0,007;0;380;0,8097164593;0;-0,007;357
0,3122496;-17,339;0,013;0;380;0,8097164593;0;-0,007;358
0,314496;-13,628;0,013;0,1;380;0,8097164593;0;0,032;359
0,31752;-12,512;0,012;2;380;0,8097164593;0;0,031;360
0,3273696;-14,276;0,009;1,6;380;0,8097164593;0;0,063;361
0,3322944;-16,094;0,01;0,2;380;0,8097164593;0;0,038;362
0,3380832;-19,297;0,006;0;380;0,8097164593;0;0,038;363
0,344736;-21,114;0,006;0;380;0,8097164593;0;0,038;364
0,3523392;-21,079;0,005;0,2;380;0,8097164593;0;0,039;365
